Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2023-01-24 04:00:00 AM,,22343.796,23723.796,20205.534,22389.552,24130.261,1302.067,1293.0,18533.0,920.0,0.0,0.0,243.0,0.0,0.0,2184.018,0.0,0.0,-2.0,-3.466,0.0,-778.0,1705.213,0.0,0.0,35.496,1740.709,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,14760.99,968.231,15729,221,0.0,74.6,42.0,52.415
2023-01-24 05:00:00 AM,,24921.905,26279.905,22791.018,24687.861,26562.945,1452.667,1338.0,18687.0,920.0,0.0,390.0,243.0,1219.0,0.0,1896.843,0.0,25.217,-2.0,-3.199,0.0,-26.0,1837.967,0.797,0.0,36.32,1875.084,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,14658.657,890.381,15549,038,0.0,75.0,45.6,54.09
2023-01-24 06:00:00 AM,,25598.867,27129.867,23141.41,25366.106,27434.85,1351.377,1376.0,18613.0,920.0,0.0,655.0,413.0,766.0,0.0,2137.196,87.5,427.876,-2.0,-3.466,0.0,-24.0,1915.173,116.961,0.0,36.61,2068.744,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,14696.546,845.331,15541,877,0.0,74.2,41.7,52.57
2023-01-24 07:00:00 AM,,24725.157,26765.157,22204.741,24578.54,27098.889,1291.482,1406.0,18680.0,920.0,0.0,634.0,244.0,33.0,0.0,2248.799,125.0,332.073,-2.0,-3.333,0.0,-39.0,2008.267,472.898,0.0,39.184,2520.349,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,14723.064,843.231,15566,295,0.0,73.4,40.3,51.11
2023-01-24 08:00:00 AM,,24907.289,27528.289,22864.953,25122.574,27990.082,1301.452,1323.0,18784.97,920.0,0.0,658.0,243.0,686.0,0.0,2257.622,0.0,281.182,-2.0,-3.199,0.0,-26.0,1984.725,844.449,0.0,38.334,2867.508,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,14739.401,843.231,15582,632,0.0,73.4,40.3,50.84
2023-01-24 09:00:00 AM,,24389.955,27527.955,22862.288,25067.815,28129.132,1536.886,1311.0,18631.0,919.0,0.0,645.0,243.0,865.0,0.0,2205.526,0.0,275.754,-2.0,-3.466,0.0,-22.0,1934.468,1084.849,3.03,38.97,3061.317,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,14746.682,853.581,15600,263,0.0,73.0,39.7,49.61
2023-01-24 10:00:00 AM,,24396.049,27972.049,22133.124,24949.579,28418.236,1554.83,1300.0,18364.0,919.0,0.0,640.0,243.0,539.0,0.0,2816.455,0.0,158.323,-2.0,-3.199,0.0,-25.0,2149.736,1231.135,48.535,39.251,3468.657,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,14766.295,870.231,15636,526,0.0,72.2,40.3,47.92
2023-01-24 11:00:00 AM,,24190.548,27977.548,21670.664,24660.7,28359.82,1505.384,1342.0,18278.0,919.0,0.0,642.0,243.0,284.0,0.0,2990.036,0.0,0.13,-2.0,-3.466,0.0,-32.0,2195.347,1366.198,99.364,38.211,3699.12,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,14847.106,926.764,15773,87,0.0,72.2,39.7,46.37
2023-01-24 12:00:00 PM,,23902.393,27759.393,21790.801,24552.985,28197.053,1502.376,1391.0,17982.0,919.0,0.0,656.0,243.0,630.0,0.0,2762.185,0.0,0.0,-2.0,-3.199,0.0,-25.0,2134.651,1370.297,99.788,39.332,3644.068,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,15118.957,957.281,16076,238,0.0,72.2,39.7,45.58
2023-01-24 01:00:00 PM,,23929.523,27707.523,21712.058,24540.571,28153.449,1444.337,1354.0,17925.39,919.0,0.0,642.0,243.0,658.0,0.0,2828.513,0.0,0.0,-2.0,-3.333,0.0,-24.0,2037.319,1418.213,117.405,39.941,3612.878,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,15082.176,1066.814,16148,991,0.0,72.2,38.9,44.28
2023-01-24 02:00:00 PM,,24263.634,28012.634,21993.831,24909.008,28355.631,1334.685,1438.0,18014.0,919.0,0.0,646.0,243.0,659.0,0.0,2915.177,0.0,102.163,-2.0,-3.333,0.0,-22.0,1883.978,1360.914,166.762,34.969,3446.623,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,15180.277,1118.231,16298,508,0.0,72.2,38.1,43.13
2023-01-24 03:00:00 PM,,24939.472,28465.472,21980.12,25375.384,28885.728,1363.382,1408.0,17884.11,919.0,0.0,562.0,243.0,853.0,283.1,3112.164,0.0,133.342,-2.0,-3.333,0.0,-17.0,2029.879,1230.669,211.592,38.204,3510.344,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6018.0,15259.048,1122.231,16381,279,0.0,72.2,36.9,41.74
