scenario_set,sheet,Scenario,Power Station Name,Grouping,Carrier,Unit size (MW),Number units,Capacity (MW),Commissioning Date,Decommissioning Date,Heat Rate (GJ/MWh),CO2 Emissions (kgCO2/MWh),Fuel Price (R/GJ),Max Ramp Up (%/h),Max Ramp Down (%/h),Max Ramp Start Up (%/h),Max Ramp Shut Down (%/h),Min Stable Level (%),Min Up Time (h),Min Down Time (h),Variable O&M Cost (R/MWh),Fixed O&M Cost (R/kW/yr),Unit Start Up Cost (R),Start Up Cost (R),Shut Down Cost (R),GPS Latitude,GPS Longitude,Model Key,PV Mounting,PV DC-AC Ratio,Wind Hub Height,CSP Storage Hours,Round Trip Efficiency (%),Max Storage (GWh),Max Storage (hours),scenario,station_name,grouping,carrier,dispatch_committable,unit_size (MW),number_units,capacity (MW),commissioning_date,decommissioning_date,avg_heat_rate (GJ/MWh),marginal_heat_rate (GJ/MWh),no_load_heat_rate (GJ/h),co2_emissions_input (kgCO2/GJ),co2_emissions_output (kgCO2/MWh),fuel_price (R/GJ),max_ramp_up (%/h),max_ramp_down (%/h),max_ramp_start_up (%/h),max_ramp_shut_down (%/h),min_stable_level (%),min_up_time (h),min_down_time (h),variable_om_cost (R/MWh),fixed_om_cost (R/kW/yr),unit_start_cost (R),start_up_cost (R),shut_down_cost (R),gps_lat,gps_lon,comments,model_key,pv_mounting,pv_dc_ac_ratio,wind_hub_height,csp_storage_hours,round_trip_efficiency (%),storage_energy (GWh),storage_hours,commissioning_year,decommissioning_year,included_2023
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Vanderkloof,eskom,hydro,False,120.0,2.0,240.0,pre,post,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,462.28668941979527,0.0,0.0,0.0,0.0,-29.99337,24.73384,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,MuliloTotalHydra,RMIPPP,rmippp,False,75.0,1.0,75.0,2025,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1831.4684391259107,0.0,0.0,0.0,0.0,-30.6757,24.0676,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Oya,RMIPPP,rmippp,False,128.0,1.0,128.0,2025,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1872.9914047866805,0.0,0.0,0.0,0.0,-32.8489,20.3236,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Scatec1,RMIPPP,rmippp,False,50.0,1.0,50.0,2024,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2255.7392164948456,0.0,0.0,0.0,0.0,-29.4112838805742,21.0847327324929,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Scatec2,RMIPPP,rmippp,False,50.0,1.0,50.0,2024,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2255.7033092783504,0.0,0.0,0.0,0.0,-29.4112838805742,21.0847327324929,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Scatec3,RMIPPP,rmippp,False,50.0,1.0,50.0,2024,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2255.6434639175254,0.0,0.0,0.0,0.0,-29.4112838805742,21.0847327324929,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Umoyilanga,RMIPPP,rmippp,False,75.0,1.0,75.0,2025,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2079.941768990635,0.0,0.0,0.0,0.0,-28.4519839474036,21.2331531845134,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Avon,IPP,ocgt_diesel,False,167.5,4.0,670.0,pre,2046,11.519,11.519,0.0,variable_diesel,variable_diesel,variable_diesel,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.962457337883962,223.21843003413008,0.0,0.0,0.0,-29.251,31.0941,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Dedisa,IPP,ocgt_diesel,False,167.5,2.0,335.0,pre,2046,11.519,11.519,0.0,variable_diesel,variable_diesel,variable_diesel,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.962457337883962,223.21843003413008,0.0,0.0,0.0,-33.4433,25.4022,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Secunda_coal,Sasol,sasol_coal,False,42.86,14.0,600.04,pre,2035,14.03125,14.03125,0.0,96,1347,16,1.0,1.0,1.0,1.0,0.65,0.0,0.0,93.77815699658699,1275.0659385665535,10000.0,70000.0,70000.0,-26.5036,29.1803,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Sasolburg_coal,Sasol,sasol_coal,False,,,128.0,pre,2035,14.03125,14.03125,0.0,96,1347,16,1.0,1.0,1.0,1.0,0.65,0.0,0.0,93.77815699658699,1275.0659385665535,10000.0,70000.0,70000.0,-26.5036,29.1803,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Sasol_ice,Sasol,sasol_gas,False,9.7,18.0,174.6,pre,2039,9.6,9.6,0.0,69,662.4,245,1.0,1.0,1.0,1.0,0.0,0.0,0.0,93.77815699658699,0.0,0.0,0.0,0.0,-26.8102,27.8277,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAR_HR,Sasol_ocgt,Sasol,sasol_gas,False,50.0,5.0,250.0,pre,2039,9.6,9.6,0.0,69,662.4,245,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.962457337883962,0.0,0.0,0.0,0.0,-26.8102,27.8277,,,,,,,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Aries Solar,BW1,solar_pv,,,,9.65,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-29.496506,20.785119,,Aries,Fixed Tilt,1.14,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,De Aar Solar PV,BW1,solar_pv,,,,48.25,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-30.6234,24.0283,,De_Aar,Fixed Tilt,1.04,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Droogfontein Solar PV Project,BW1,solar_pv,,,,48.25,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-28.6133,24.7468,,Droogfontein1,Fixed Tilt,1.04,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Greefspan PV Power Plant1,BW1,solar_pv,,,,10.0,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-29.393781,23.307708,,Greefspan1,Single Axis,1.1,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Herbert PV Power Plant,BW1,solar_pv,,,,19.9,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-29.0019,23.8019,,Herbert,Fixed Tilt,1.11,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Kalkbult,BW1,solar_pv,,,,72.5,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-30.1607,24.1349,,Kalkbult,Fixed Tilt,1.03,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Kathu Solar Energy Facility,BW1,solar_pv,,,,75.0,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-27.612908,23.025886,,Kathu,Single Axis,1.08,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Konkoonsies Solar,BW1,solar_pv,,,,9.65,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-28.889147,19.555275,,Konkoonsies,Fixed Tilt,1.14,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Lesedi Power Company,BW1,solar_pv,,,,64.0,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-28.3154,23.3501,,Lesedi,Fixed Tilt,1.17,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Letsatsi Power Company,BW1,solar_pv,,,,64.0,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-28.9134,25.9199,,Letsatsi,Fixed Tilt,1.17,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Mulilo Renewable Energy Solar PV De Aar,BW1,solar_pv,,,,9.65,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-30.6279,24.005453,,Mulilo_De_ Aar,Fixed Tilt,1.04,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Mulilo Renewable Energy Solar PV Prieska,BW1,solar_pv,,,,19.9,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-29.967661,22.319683,,Mulilo_Prieska,Fixed Tilt,1.01,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,RustMo1 Solar Farm,BW1,solar_pv,,,,6.76,2013,2038,,,,,,,,,,,,,,3649,0.0,,,,-25.737892,27.418314,,RustMo1,Fixed Tilt,1.04,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,SlimSun Swartland Solar Park,BW1,solar_pv,,,,5.0,2015,2040,,,,,,,,,,,,,,3649,0.0,,,,-33.35,18.529708,,SlimSun,Fixed Tilt,1.2,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Solar Capital De Aar,BW1,solar_pv,,,,75.0,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-30.604753,24.095239,,Solar_Capital,Fixed Tilt,1.13,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Soutpan Solar Park,BW1,solar_pv,,,,28.0,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-22.991667,29.251667,,Soutpan,Fixed Tilt,1.11,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Touwsrivier Project,BW1,solar_pv,,,,36.0,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-33.410389,19.9276,,Touwsrivier,Single Axis,1,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Witkop Solar Park,BW1,solar_pv,,,,30.0,2014,2039,,,,,,,,,,,,,,3649,0.0,,,,-24.041667,29.361667,,Witkop,Single Axis,1.1,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Aurora,BW2,solar_pv,,,,9.0,2014,2039,,,,,,,,,,,,,,2176,0.0,,,,-32.641344,18.497289,,Aurora,Fixed Tilt,1.17,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Boshoff Solar Park,BW2,solar_pv,,,,60.0,2014,2039,,,,,,,,,,,,,,2176,0.0,,,,-28.4628,25.1891,,Boshoff,Single Axis,1.1,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Jasper Power Company,BW2,solar_pv,,,,75.0,2014,2039,,,,,,,,,,,,,,2176,0.0,,,,-28.3133,23.3751,,Jasper,Fixed Tilt,1.28,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Linde,BW2,solar_pv,,,,36.8,2013,2038,,,,,,,,,,,,,,2176,0.0,,,,-30.9986,24.6506,,Linde,Single Axis,1,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Project Dreunberg,BW2,solar_pv,,,,69.9,2014,2039,,,,,,,,,,,,,,2176,0.0,,,,-30.8373,26.2055,,Dreunberg,Fixed Tilt,1.07,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Sishen Solar Facility,BW2,solar_pv,,,,74.0,2014,2039,,,,,,,,,,,,,,2176,0.0,,,,-27.583611,22.932778,,Sishen,Single Axis,1.27,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Solar Capital De Aar 3,BW2,solar_pv,,,,75.0,2014,2039,,,,,,,,,,,,,,2176,0.0,,,,-30.604753,24.095239,,Solar_Capital2,Fixed Tilt,1,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Upington Solar PV,BW2,solar_pv,,,,8.9,2014,2039,,,,,,,,,,,,,,2176,0.0,,,,-28.5493,21.1038,,Upington,Fixed Tilt,1.12,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Vredendal,BW2,solar_pv,,,,8.8,2014,2039,,,,,,,,,,,,,,2176,0.0,,,,-31.634886,18.505356,,Vredendal,Fixed Tilt,1.19,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Adams Solar PV 2,BW3,solar_pv,,,,75.0,2017,2042,,,,,,,,,,,,,,1165,0.0,,,,-27.378969,23.012989,,Adams,Fixed Tilt,1.1,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Electra Capital (Pty) Ltd,BW3,solar_pv,,,,75.0,2016,2041,,,,,,,,,,,,,,1165,0.0,,,,-32.4148,18.7379,,Electra_Capital,Fixed Tilt,1,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Mulilo Prieska PV,BW3,solar_pv,,,,75.0,2016,2041,,,,,,,,,,,,,,1165,0.0,,,,-30.0375,22.317222,,Mulilo_Prieska2,Fixed Tilt,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Mulilo Sonnedix Prieska PV,BW3,solar_pv,,,,75.0,2016,2041,,,,,,,,,,,,,,1165,0.0,,,,-30.024444,22.362778,,Mulilo_Prieska3,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Pulida Solar Park,BW3,solar_pv,,,,75.0,2017,2042,,,,,,,,,,,,,,1165,0.0,,,,-29.086944,24.903333,,Pulida,Fixed Tilt,1.1,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Tom Burke Solar Park,BW3,solar_pv,,,,60.0,2016,2041,,,,,,,,,,,,,,1165,0.0,,,,-23.072778,27.989444,,Tom_Burke,Fixed Tilt,1.1,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Aggeneys Solar,BW4,solar_pv,,,,40.0,2020,2045,,,,,,,,,,,,,,872,0.0,,,,-29.235794,18.897656,,Aggeneys,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Bokamoso,BW4,solar_pv,,,,67.9,2020,2045,,,,,,,,,,,,,,872,0.0,,,,-27.1583,26.4009,,Bokamoso,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,De Wildt,BW4,solar_pv,,,,50.0,2021,2046,,,,,,,,,,,,,,872,0.0,,,,-25.6332,27.9307,,De_Wildt,Single Axis,1.16,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Droogfontein Solar Power,BW4,solar_pv,,,,75.0,2020,2045,,,,,,,,,,,,,,872,0.0,,,,-28.5677,24.7023,,Droogfontein2,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Dyasons Klip 1,BW4,solar_pv,,,,75.0,2020,2045,,,,,,,,,,,,,,872,0.0,,,,-28.5493,21.1038,,Dyasons_Klip1,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Dyasons Klip 2,BW4,solar_pv,,,,75.0,2020,2045,,,,,,,,,,,,,,872,0.0,,,,-28.5707,21.0613,,Dyasons_Klip2,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Greefspan PV Power Plant2,BW4,solar_pv,,,,55.0,2021,2046,,,,,,,,,,,,,,872,0.0,,,,-29.3857,23.3172,,Greefspan2,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Konkoonsies II Solar PV Facility,BW4,solar_pv,,,,75.0,2020,2045,,,,,,,,,,,,,,872,0.0,,,,-28.898811,19.557383,,Konkoonsies2,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Loeriesfontein Orange,BW4,solar_pv,,,,75.0,2023,2048,,,,,,,,,,,,,,872,0.0,,,,-30.91810861,19.44104346,,Loeriesfontein,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Sirius Solar PV Project One,BW4,solar_pv,,,,75.0,2020,2045,,,,,,,,,,,,,,872,0.0,,,,-28.547361,21.09495,,Sirius,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Waterloo Solar Park,BW4,solar_pv,,,,75.0,2020,2045,,,,,,,,,,,,,,872,0.0,,,,-27.0322,24.7931,,Waterloo,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Zeerust,BW4,solar_pv,,,,75.0,2021,2046,,,,,,,,,,,,,,872,0.0,,,,-25.5748,26.0718,,Zeerust,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ignore,Du Plessis Dam Solar PV 1,BW5,solar_pv,,,,75.0,2024,2049,,,,,,,,,,,,,,600,0.0,,,,-30.6315,24.0398,,Du_Plessis,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Graspan Solar PV Project,BW5,solar_pv,,,,75.0,2024,2049,,,,,,,,,,,,,,600,0.0,,,,-29.3662,24.417,,Graspan,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Grootfontein PV 1,BW5,solar_pv,,,,75.0,2025,2050,,,,,,,,,,,,,,600,0.0,,,,-32.9583,19.9319,,Grootfontein1,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Grootfontein PV 2,BW5,solar_pv,,,,75.0,2025,2050,,,,,,,,,,,,,,600,0.0,,,,-32.9583,19.9444,,Grootfontein2,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Grootfontein PV 3,BW5,solar_pv,,,,75.0,2025,2050,,,,,,,,,,,,,,600,0.0,,,,-32.9583,19.9528,,Grootfontein3,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Grootspruit Solar PV Project,BW5,solar_pv,,,,75.0,2024,2049,,,,,,,,,,,,,,600,0.0,,,,-27.7375,26.775,,Grootspruit,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ignore,Sannaspos Solar PV Project,BW5,solar_pv,,,,75.0,2024,2049,,,,,,,,,,,,,,600,0.0,,,,-29.194888,26.588306,,Sannaspos,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ignore,Boitumelo Solar Power Plant,BW6,solar_pv,,,,150.0,2026,2051,,,,,,,,,,,,,,600,0.0,,,,-26.014162,26.105823,,Boitumelo,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Doornhoek PV,BW6,solar_pv,,,,120.0,2026,2051,,,,,,,,,,,,,,600,0.0,,,,-26.434,26.2843,,Doornhoek,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ignore,Good Hope Solar Park,BW6,solar_pv,,,,200.0,2026,2051,,,,,,,,,,,,,,600,0.0,,,,-28.64721306,25.76110923,,Good_Hope,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ignore,Kutlwano Solar Power Plant,BW6,solar_pv,,,,150.0,2026,2051,,,,,,,,,,,,,,600,0.0,,,,-26.029683,26.112373,,Kutlwano,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ignore,Ngonyama Solar PV,BW6,solar_pv,,,,140.0,2026,2051,,,,,,,,,,,,,,600,0.0,,,,-28.652538,25.653755,,Ngonyama,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ignore,Virginia Solar Park,BW6,solar_pv,,,,240.0,2026,2051,,,,,,,,,,,,,,600,0.0,,,,-28.212335,26.990032,,Virginia,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Virginia 4 Solar Park,BW6,solar_pv,,,,210.0,2026,2051,,,,,,,,,,,,,,600,0.0,,,,-28.212335,26.990032,,Virginia4,Single Axis,1.15,-,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Cookhouse Wind Farm,BW1,wind,,,,135.0,2014,2034,,,,,,,,,,,,,,1513,0.0,,,,-32.7333,25.9093,,Cookhouse,-,-,115,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Dassieklip Wind Energy Facility,BW1,wind,,,,26.19,2014,2034,,,,,,,,,,,,,,1513,0.0,,,,-34.2275,19.383,,Dassieklip,-,-,91.5,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Umoya Energy Wind Farm,BW1,wind,,,,65.4,2014,2034,,,,,,,,,,,,,,1513,0.0,,,,-33.0928,18.3989,,Hopefield,-,-,99.5,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Jeffreys Bay Wind Farm,BW1,wind,,,,133.86,2014,2034,,,,,,,,,,,,,,1513,0.0,,,,-34.0107,24.8808,,Jeffreysbay,-,-,80,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Kouga Wind Farm,BW1,wind,,,,77.6,2014,2034,,,,,,,,,,,,,,1513,0.0,,,,-34.14656,24.7004,,Kouga,-,-,99.5,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Metrowind Van Stadens Wind Farm,BW1,wind,,,,86.6,2014,2034,,,,,,,,,,,,,,1513,0.0,,,,-33.96222,25.24444,,Metrowind,-,-,80,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Nobelsfontein Phase 1,BW1,wind,,,,72.75,2014,2034,,,,,,,,,,,,,,1513,0.0,,,,-31.7508333333333,23.1733333333333,,Noblesfontein,-,-,80,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Red Cap Gibson Bay,BW1,wind,,,,110.0,2014,2034,,,,,,,,,,,,,,1513,0.0,,,,-34.1286,24.4818,,Gibson_bay,-,-,90,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Eskom Sere,BW1,wind,,,,100.0,2014,2034,,,,,,,,,,,,,,1513,0.0,,,,-31.4968568372347,18.0633761989106,,Sere,-,-,80,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Amakhala Emoyeni,BW2,wind,,,,137.9,2017,2037,,,,,,,,,,,,,,1186,0.0,,,,-32.875797914561,25.9975301,,Amakhala,-,-,80,-,,,,,,False
Coal_Flexibilisation,renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASE,Aurora Wind Power,BW2,wind,,,,90.8,2017,2037,,,,,,,,,,,,,,1186,0.0,,,,-32.83425,17.9956111111111,,Aurora,-,-,99.5,-,,,,,,False
